,place_id,international_phone_number,weekday_opening_hours,reviews,website
1233,ChIJRXa0U8xx5kcRJEjvuO1EJtY,+33 1 42 22 55 31,"['lundi: 11:30 – 15:00, 18:30 – 00:00', 'mardi: 11:30 – 15:00, 18:30 – 00:00', 'mercredi: 11:30 – 15:00, 18:30 – 00:00', 'jeudi: 11:30 – 15:00, 18:30 – 00:00', 'vendredi: 11:30 – 15:00, 18:30 – 01:00', 'samedi: 11:30 – 15:00, 18:30 – 01:00', 'dimanche: 11:30 – 15:00, 18:30 – 00:00']","[(5, ""Nous avons toujours été très bien accueilli. Il est vrai que l'attente est parfois longue, mais ça prouve que le restaurant a beaucoup de succès. \nIl y a un serveur qui travaille ici depuis pas mal d'années ici qui est super gentil ! \n\nMême pendant le ramadan il était super gentil en fin de soirée ! \n\nMerci beaucoup pour les services et la qualité de la nourriture servie !""), (5, ""Génial ! J'ai commandé 2 coucous merguez à emporter, pour le service, ils m'ont super bien protégé les plats (pour un voyage en train) , à mon arrivée, aucuns accident de fuite de sauce. Un service accueillant et à l'écoute, et un couscous délicieux !""), (1, ""Réservation d'une table pour 5 pour 21:30. Arrivée à l'heure mais pas de place. Après un demi heure, le personnel n'est toujours pas capable de nous placer et nous refuse un verre d'eau pour l'attente. Dommage quel service déplorable. A éviter...""), (5, 'Accueil sympathique. Service efficace et agréable. Excellent couscous ! Les poivrons grillés délicieux. Le thé à la menthe et les pâtisseries miam. Un régal !'), (5, 'Excellente cuisine. Serveurs très sympathiques. Il y a 20 ans, mon fils qui avait 7ans à l\'époque a été émerveillé par tout ""l\'or"" dans l\'établissement. 20 ans après, il était toujours émerveillé par le décor, la cuisine et la gentillesse des serveurs. Très très bons souvenirs.')]",http://www.restaurantchezbebert.com/
1234,ChIJa-1WT8xx5kcRYEYL99TsMgk,+33 1 40 64 14 97,"['lundi: 11:00 – 01:00', 'mardi: 11:00 – 01:00', 'mercredi: 11:00 – 01:00', 'jeudi: 11:00 – 01:00', 'vendredi: 11:00 – 01:30', 'samedi: 11:00 – 01:30', 'dimanche: 11:00 – 01:00']","[(5, ""Les serveurs et serveuses très gentils.  Ils ont su qu'on fêtait notre anniversaire et nous l'ont souhaité comme un vrai anniversaire.  Des compliments,  de la chaleur,  du contact. Un grand accueil humain.  Vraiment j'ai été touchée.  J'ai déjà fêté un anniversaire familial avec la grande table de baby-foot.  C'est un lieu très sympathique""), (4, 'Personnel très agréable. Décoration soignée. Qualité des produits. Un bon hippo ! Petit plus: un écran qui affiche les horaires des trains de la gare, pratique !'), (3, 'Endroit sympa avec des serveurs et serveuses extrêmement attentionnés et agréable. J avais pris des moules, elles étaient beaucoup beaucoup trop cuites et les frites étaient toutes minables et sèches (le fond de la friteuse). Dommage ils étaient sympas...'), (4, ""Nous avons été bien accueillies et averties pour le temps d'attente. Mais cela a valu le coup, car les plats étaient frais et savoureux ! \nDe plus, le serveur a été très aimable. \n\nPar ailleurs, la rénovation du restaurant ainsi que les plats proposés sont réussis ! ❤️""), (4, ""J'ai pris une côte de bœuf ainsi qu'une coupe fruitée avec un coca pour environ 37 €.\nLa côte de bœuf était parfaite, et excellente. Par contre, j'ai été un peu moins convaincu par la coupe fruitée ..."")]",https://restaurant.hippopotamus.fr/restaurant/paris-montparnasse-14e/116
1235,ChIJb6ebGcxx5kcRfk98oGpYq_M,+33 1 43 21 29 97,"['lundi: Fermé', 'mardi: 12:00 – 15:00, 19:00 – 23:00', 'mercredi: 12:00 – 15:00, 19:00 – 23:00', 'jeudi: 12:00 – 15:00, 19:00 – 23:00', 'vendredi: 12:00 – 15:00, 19:00 – 23:00', 'samedi: 12:00 – 15:00, 19:00 – 23:30', 'dimanche: 19:00 – 23:00']","[(2, 'Je ne comprend pas les avis nous sommes peut être tombé sur un mauvais soir, l’addition est élevée pour un japonais bas de gamme le poisson manque de fraîcheur le riz est sûrement préparé depuis trop longtemps. Le service est lui accueillant'), (4, 'Un vrai restaurant japonais spécialisé dans le poisson cru. Intéressante palette de poissons et fruits de mer, variant au gré des saisons.'), (5, ""Excellent, prévoir un repas tôt ou tardif, mais pas aux alentours de 20h pour bénéficier d'une ambiance agréable et d'un service impeccable. \nLes sushis sont excellents (ceux au thon gras nous rapprochent du paradis), les brochettes également !""), (5, 'Les brochettes de poisson sont toujours aussi bonnes, surtout celle au maquereau, un délice !'), (5, 'Meilleur rapport qualité-prix avec les menus du midi pour un VRAI japonais !')]",https://facebook.com/pages/Toritcho/120062264719907
1236,ChIJ3RzfHs1x5kcRpBYaFaRZw5k,+33 1 45 49 19 00,"['lundi: 11:30 – 00:00', 'mardi: 11:30 – 00:00', 'mercredi: 11:30 – 00:00', 'jeudi: 11:30 – 00:00', 'vendredi: 11:30 – 00:00', 'samedi: 11:30 – 00:00', 'dimanche: 11:30 – 00:00']","[(5, ""Nous étions quatre, on nous avait promis 2o minutes d'attente, c'était au final largement le double, nous avons un peu râlé, mais le maître de maison nous a consolés en nous offrant un bon Armagnac. Le reste (dîner, décor, service) était très sympa. Je recommande, mais allez-y tôt vers 20h pour éviter la queue !""), (4, 'Ravie de retrouver cette adresse sur Montparnasse depuis février. Rétro sympa aux prix toujours très abordables (formule coup de coeur à 16€), aux ""classiques"" de Bouillon Chartier et une mayonnaise faite maison appréciable . Service rapide et impeccable. Convient aux enfants'), (5, 'Nous venons de déjeuner chez Bouillon Chartier.  Nous avons eu une table tout de suite et notre serveuse Aurélie a été adorable et avenante. Nous avons été servies rapidement, ce qui est un plus lorsque nous déjeunons entre midi et deux entre collègues. Excellent rapport qualité/prix.  A refaire rapidement ! A bientôt'), (3, ""Ce restaurant c'est l'usine.\nCuisine digne d'une brasserie parisienne classique autrement dit carrément médiocre, sûrement du congelé / réchauffé mais les prix sont imbattables pour le lieu...\nAutre point négatif : le bruit, on ne s'entend pas parler, obligé d'hurler, ambiance qui fait mal à la tête, on a pas envie de s'y éterniser (un bon moyen pour enchaîner les clients je suppose)\nDécoration atypique, service au top : attente pas trop longue, serveurs agréables et efficaces""), (1, ""C'est un endroit plutôt joli, service correct, ultra rapide et pour cause...haha! c'est bien la première fois que la médiocrité de la nourriture me surprend autant...que j'en laisse un commentaire...non, vraiment! il faut faire quelque chose là..."")]",http://www.bouillon-chartier.com/
1237,ChIJOzl9Icxx5kcRWcga16oXZEw,+33 1 43 35 38 29,"['lundi: 08:30 – 04:00', 'mardi: 08:30 – 04:00', 'mercredi: 08:30 – 04:00', 'jeudi: 08:30 – 04:00', 'vendredi: 08:30 – 05:00', 'samedi: 08:30 – 05:00', 'dimanche: 08:30 – 04:00']","[(2, ""Je revois malheureusement ma note à la baisse après une nouvelle visite. Accueil froid par le serveur à l'étage, j'ai même eu l'impression qu'on l'embêtait alors que ce n'était pas plein. Le choix de bière reste grand et la musique sympa mais ça n'a pas suffit à nous faire rester.""), (5, ""J'y viens régulièrement à chaque passage à Paris, à n'importe quelle heure, c'est sympa, pratique, sans risque d'être déçu ...... Les serveurs sont kools et sympa ; grand choix de bières ; on peut manger ou grignoter à toutes heures ; en général la musique est bonne. Vraiment je vois pas de fausses notes....""), (5, 'Un choix de bière très complet, de super conseils! Ambiance très sympathique, de quoi manger copieusement et bon! \nTrès fréquenté mais conservant un côté chaleureux, endroit parfait pour passer une super soirée!'), (4, 'Bar très sympa. Un choix de bière impressionnant. Bien évidemment, il est souvent plein donc il vaut mieux réserver.'), (3, ""Le choix des bières est génial et les burgers sont bon. En revanche c'est très cher! Le service est à la parisienne mais j'y passe toujours un très bon moment!!"")]",
1238,ChIJI3GOaMxx5kcRBcosEiaJw4Y,+33 1 42 79 92 23,"['lundi: 11:30 – 16:30, 18:00 – 01:00', 'mardi: 11:30 – 16:30, 18:00 – 01:00', 'mercredi: 11:30 – 16:30, 18:00 – 01:00', 'jeudi: 11:30 – 16:30, 18:00 – 01:00', 'vendredi: 11:30 – 16:30, 18:00 – 01:00', 'samedi: 11:30 – 16:30, 18:00 – 01:00', 'dimanche: 11:30 – 16:30, 18:00 – 01:00']","[(5, ""Super soirée. On a été très bien accueillis. Les plats étaient délicieux. N'hésitez pas à les demander épicés ils savent très bien doser ça ne l'emporte pas sur le goût. Bref allez y les yeux fermés, c'est excellent et le gérant est adorable. Une très bonne adresse et qui reste ouverte tard dans la soirée.""), (4, ""Plats aux épices bien dosées et riz bien cuit. L'ensemble est parfumé et nous n'avons jamais été malades. Ils auraient changé de chef cuisinier récemment. Seul petit bémol: la vinaigrette industrielle sur des salades passables. Le serveur rencontré aujourd’hui était adorable et aux petits soins.""), (5, ""A chaque passage chez ma fille je demande de venir manger dans ce  restaurant. Toujours très bon accueil chaleureux très bonne explication du restaurateur sur ce que l'on mange. Je vous le conseille vivement.  EXCELLENT""), (5, 'Lieu très chaleureux, très bonne cuisine et personnels vraiment aux petits soins avec leurs clients.\nJe recommande sans hésitation si vous voulez passer une bonne soirée et bien manger. \nSoirées entre amis (es),en famille ou même en couple. \nVous ne le regretterez pas.'), (5, 'Restaurant au top! Les plats sont super bons, bonne ambiance \nPremière venue et je pense pas la dernière !\nMerci pour votre bonne humeur et la qualité des plats')]",http://valleedukashmir.fr/fr
1239,ChIJPcO4w85x5kcRjh9ZKp6tkPQ,+33 1 45 48 38 24,"['lundi: 07:00 – 02:00', 'mardi: 07:00 – 02:00', 'mercredi: 07:00 – 02:00', 'jeudi: 07:00 – 02:00', 'vendredi: 07:00 – 03:00', 'samedi: 07:00 – 03:00', 'dimanche: 07:00 – 02:00']","[(3, 'Bel endroit. Décor ancien.  Malheureusement tables trop serrées. Coude à coude avec les inconnus qui mangent à côté. Aucune intimité si L on veut manger tranquille.  On peut aimer ou pas'), (1, ""Bof.. franchement la carte est très chère par rapport a la qualité. En plus des souris s'y balade tranquillement. Pas impressionnée.""), (4, ""J'adore passer du bon temps dans cet endroit bien situé et avec une clientèle plutôt tranquille et sérieuse. Le service est très correct et l'ambiance est bonne. Il n'y a pas une sono qui vous empêche de profiter de votre conversation et c'est très bien.  Le morito est comme je l'aime et les portions sont généreuses. Les prix sont corrects aussi.""), (3, ""Large terrasse sympa, bien situé mais prix exorbitant, comptez 7.50€ le verre de rosé et nous avons attendu longtemps avant qu'on viennent nous servir, de plus qu'à chaque fois que nous appelions les serveurs ils nous répondaient qu'ils allaient arriver mais ils nous ont oubliés à un moment car nous ne prenions qu'un verre alors que le reste des clients dinnaient et la terrasse était loin d'être pleine ..Et comme le nom l'indique c'est un lieu select donc très.. guindé, bref Pas top comme expérience \ncependant les serveurs étaient tout de même très sympathique !✌""), (5, ""Lieu toujours agréable. Très bon accueil. Formule du midi très correcte. Le 31 mai, un mi-cuit de thon avec légumes à la thaïlandaise juste cuit comme je l'ai demandé.\nLeygo"")]",http://www.leselectmontparnasse.fr/
1240,ChIJBdX1S8xx5kcRb9llnEm-Cd4,+33 1 45 48 76 28,"['lundi: 06:00 – 02:00', 'mardi: 06:00 – 02:00', 'mercredi: 06:00 – 02:00', 'jeudi: 06:00 – 02:00', 'vendredi: 06:00 – 02:00', 'samedi: 06:00 – 02:00', 'dimanche: 06:00 – 02:00']","[(2, ""L'endroit sympa, terrasse en face de Montparnasse. Serveur qui n'a juste pas envie d'être ici, pas agréable ni souriant ni rien en fait ça donne envie de partir. Alors que derrière le bar c'est plutôt chaleureux ! \nOn nous a servit des olives avec notre verre.. sympa... sauf que c'était tellement épicé que mon père en a pleuré 🙄 \nBref, dommage.. peut beaucoup mieux faire""), (2, ""Pas bien accueilli. Serveur désagréable. Finalement je n'ai pris qu'un verre en guise de repas. Tant pis pour eux. J'ai dépensé mes euros ailleurs. Dommage ça avait l'air appétissant.""), (4, ""Service plaisant même si j'ai trouvé celui qui m'a servi crispé, et celui au bar très aimable. Leur mojito à la fraise, une tuerie et les plats sont très bon. J'ai bien aimé""), (4, ""J'aime bien la salle avec ses deux niveaux décalés, ça donne un cachet certain. Après, la terrasse est agréable comme toutes celles au pied de la tour Montparnasse. Un grand espace pour le regard... Un personnel plutôt au dessus de la moyenne de l'amabilité parisienne !""), (1, 'Bonne localisation, mais malheureusement serveur très arrogant, montre clairement qu’il est dégoûté d’être à son travaille. Il a même pas pris le temps que les clients soient à l’aise , et qu’ils choisissent, pour demande ce que on voulais . «\xa0 on disant vous êtes obligé de consommer\xa0».')]",https://www.facebook.com/CafeLaRucheMontparnasse/
1241,ChIJ3cziJc1x5kcRGrIMWJYl4v4,+33 1 53 63 21 10,"['lundi: 11:45 – 14:30, 18:45 – 22:30', 'mardi: 11:45 – 14:30, 18:45 – 22:30', 'mercredi: 11:45 – 14:30, 18:45 – 22:30', 'jeudi: 11:45 – 14:30, 18:45 – 22:30', 'vendredi: 11:45 – 14:30, 18:45 – 23:30', 'samedi: 11:45 – 15:00, 18:45 – 23:30', 'dimanche: 11:45 – 15:00, 18:45 – 22:30']","[(3, ""La Criée Paris Montparnasse propose des poissons et des fruits de mer de qualité standard. Les prix sont relativement contenus pour Paris également.\nUne 4ème étoile aurait pu être attribuée si le service n'était pas aussi inexistant. Certes ils font le nécessaire mais il n'y a aucune motivation, aucun conseil, juste servir et desservir.\nUne expérience moyenne.""), (5, 'Un lieu très agréable proposant des produits frais de qualité et une carte variée et savoureuse. La soupe de poissons est excellente et les tartares succulents. Accueil au top et service très satisfaisant. Particulièrement la bonne humeur et le sourire du responsable du restaurant, très professionnel et sympathique.  Une valeur sûre où nous revenons régulièrement. Jamais déçus.'), (5, ""Repas en famille (7 personnes). 1 rosé excellent, des crevettes à l'ail parfaites, 2 plateaux de fruits de mer raffinés. Service agréable effectué par 2 jeunes filles attentives. Le service était un poil long, mais il y avait du monde. Chèques vacances acceptés pour notre plus grand plaisir. Nous reviendrons sûrement.""), (4, 'Délicieuse cuisine ... Personnel pas toujours aimable.. mais les crustacés sont trop bons'), (1, ""Très bas de gamme, je ne peux même pas parler du service parce qu'il n'y en avait aucun. Les plats sont servis dans de grandes gamelles en fer, la qualité est pitoyable. Les prix sont tout à fait en accord avec le lieu, très bas."")]",http://www.lacriee.com/
1242,ChIJw_6OU8px5kcRNCfEzySJR2o,+33 1 40 47 05 00,"['lundi: 18:30 – 23:30', 'mardi: 12:00 – 14:30, 18:30 – 23:30', 'mercredi: 12:00 – 14:30, 18:30 – 23:30', 'jeudi: 12:00 – 14:30, 18:30 – 23:30', 'vendredi: 12:00 – 14:30, 18:30 – 23:30', 'samedi: 12:00 – 14:30, 18:30 – 23:30', 'dimanche: 12:00 – 14:30, 18:30 – 23:30']","[(2, 'Décevant sauf le cadre. Un repas standard indien à 40 euros C est complément fou. Le poulet servi est loin d être du blanc de poulet mais un sms de lamelle de poulet gras. J ai jamais mangé pour si cher et si peu bon. A éviter.'), (5, ""Très joli cadre, légèrement à l'écart du tumulte des grands boulevards du quartier. \nAccueil bienveillant et attentif, l'hôte de ces lieux veille à ce que tout aille bien. Concernant le déjeuner, bon rapport qualité prix. \nMerci pour votre accueil.""), (5, ""Restaurant un peu plus a l'écart que les autres de gaieté Montparnasse mais une vrai pépite indienne. On s'y croirait là bas ! Service excellent et cuisine traditionnelle très bonne et fine. Peu cher. Endroit fréquenté par plusieurs acteurs des théâtres environnants. A recommander.""), (5, ""J'ai bien aimé, les menus sont correct et les prix aussi.""), (4, ""Un bon accueil, un bon service, de très bons plats, un prix accessible, c'était une bonne idée. N'hésitez pas. N'hésitez pas non plus à rappeler au serveur que vous existez pour être servi dans les temps, surtout en cas de spectacles dans le quartier."")]",http://www.bassanti.com/
1243,ChIJQ4R4kctx5kcR-FcGt54DySs,+33 1 43 35 16 92,,"[(5, ""J'adore. C'est vraiment très bon, mais pas forcément très léger... Les prix correspondent tout à fait à la qualité de ce qui est servi. Menu enfant à 7 euros. Service tard le soir. Vous rentrez chez eux affamé, vous en ressortez rassasié !""), (4, 'Une adresse à laquelle je reviens régulièrement ! Le grand choix de plats donne un peu le tournis mais la qualité est toujours là ! Que ce soit au niveau des salades, des viandes ou du reste. Et les portions, il faut avoir très faim pour finir son assiette. Attention ce n’est pas donné non plus ! Mais la qualité et la quantité se paye. Service toujours agréable et sympa.'), (2, ""Assiettes copieuses, de belles salades mais melon taillé à la serpe trop près de la peau.\nPas mal, sans plus. La carte tickets restaurant n'est pas acceptée (les tickets, en revanche oui)""), (4, ""C'est un peu la foule mais on y mange plutôt bien.  Les pays sont généreuses. Je n'ai pas mis 5* car l'alligot méritait d'être un peu plus sec et filé. On y va avec plaisir.""), (5, ""Service du 30 mai 2019 : accueil chaleureux, il y avait très peu d'attente, service parfait, qualité des produits au top comme toujours.\nPour information dans cet établissement il n'y a pas possibilité de faire de réservation, par contre un établissement de la même enseigne juste à côté propose des réservations, je trouve l'idée excellente car avant il y avait un temps d'attente très important."")]",http://www.leplombducantal.com/
1244,ChIJl23DU1pu5kcRg1KaCcrIla8,+33 1 43 22 09 01,"['lundi: 12:00 – 14:30, 19:00 – 23:00', 'mardi: 12:00 – 14:30, 19:00 – 23:00', 'mercredi: 12:00 – 14:30, 19:00 – 23:00', 'jeudi: 12:00 – 14:30, 19:00 – 23:00', 'vendredi: 12:00 – 14:30, 19:00 – 23:00', 'samedi: 12:00 – 14:30, 19:00 – 23:00', 'dimanche: 12:00 – 14:30, 19:00 – 23:00']","[(5, 'Très bon restaurant de poissons et fruits de mer avec des produits frais et de qualité. La terrasse est très agréable car située sur une place, éloignée de la rue, et entourée de végétation. Une valeur sûre à Paris.'), (5, ""Lieu incontournable, l'accueil est très chaleureux par André et toute son equipe. \nJe me régale à chaque fois avec la fraicheur des plats et les vins qui les accompagnent  (très bonne cave) !😉 \nMust : la nouvelle terrasse""), (3, ""Cadre agréable, accueil chaleureux, personnel disponible, les produits sont frais mais trop cher rapport qualité/quantité-prix (entrée de 4 langoustines à 28€, accompagnement du plat trop simple et fade). Je n'ai pas vraiment retrouvé l'esprit charentais, dommage.""), (4, ""Belle table, très bon repas dans un cadre calme et en terrasse. Très bonne adresse pour un dejeuner d'affaires, ambiance calme""), (5, 'Dans le quartier de Montparnasse, le restaurant La Cagouille propose une large carte de produits de la mer: poissons, coquillages et crustacés. La carte change au quotidien selon l’arrivage. Les origines charentaises sont identifiables avec la carte des cognacs. Le cadre est sobre est chaleureux avec le mobilier en bois et une terrasse agréable donnant sur la place pour les beaux jours.')]",http://www.la-cagouille.com/
1245,ChIJQ0M91s5x5kcRIxMlRQkwoqU,+33 1 43 35 32 00,"['lundi: 12:00 – 14:15, 19:00 – 22:30', 'mardi: 12:00 – 14:15, 19:00 – 22:30', 'mercredi: 12:00 – 14:15, 19:00 – 22:30', 'jeudi: 12:00 – 14:15, 19:00 – 22:30', 'vendredi: 12:00 – 14:15, 19:00 – 22:30', 'samedi: 12:00 – 14:15, 19:00 – 22:30', 'dimanche: 12:00 – 14:15, 19:00 – 22:30']","[(5, 'Excellent, très bon restaurant de poissons. Les produits sont frais et délicieux 😋 \nLe personnel est très sympathique. \nJe recommande vivement !'), (4, ""L'adresse cadette d'une institution du quartier, qui a su conserver toute le savoir-faire de son aînée. Des poissons de qualité dans une ambiance chaleureuse. Un lieu qui perdure comme on a peu l'occasion d'en voir à Paris.""), (4, 'Personnels très professionnels et très bons produits. Cuisine excellente. Je conseille cet endroit.'), (5, ""Supers poissons, cuisson juste comme j'aime. Le mille feuilles est extra. Bon vin relativement abordable par rapport à d'autres restaurants de même qualité.""), (5, 'Très bon restaurant, pas trop cher.  Tous les serveurs sont très gentils et très polism9')]",http://le-bistrot-du-dome-montparnasse.lafourchette.rest/en_GB/
1246,ChIJ4wYbXzNw5kcRrlow49XyAPQ,+33 1 42 18 04 91,"['lundi: 07:00 – 01:00', 'mardi: 07:00 – 01:00', 'mercredi: 07:00 – 01:00', 'jeudi: 07:00 – 01:00', 'vendredi: 07:00 – 01:00', 'samedi: 07:00 – 01:00', 'dimanche: Fermé']","[(1, ""Hier midi, 30€ 10 pour des frites congelés, un steak mal cuit, une eau gazeuse sans bulle, une dame blanche un café avec un goût douteux. Le seul point positif, j'ai mangé vite.  Bon après, ils ne courent pas après les clients car si vous voulez juste boire un verre le midi on vous chasse, alors que l'établissement est à moitié vide.""), (1, ""Début juin j'y retrouve un pote en sortant du train pour une bière, peu de clients, on prend donc une pinte chacun, arrivé le moment du départ et le paiement, le prix est supérieur à ce qui est indiqué sur la carte, nous le faisons remarquer au patron qui répond avec une agressivité et une malhonnêteté (accompagnées de lacunes mathématiques évidentes) qui dépassent l'entendement.\nÇa mériterait une décente de la répression des fraudes !\nIl y a bien d'autres alternatives dans le quartier, n'y allez pas.""), (1, 'Très moyenne. Il y a mieux dans le coin. Café imbuvable, frites pas assez cuite.'), (4, 'Bon carpaccio/salade, frites fraîches.\nService souriant et efficace.'), (5, ""Accueil très chaleureux, le petit déjeuner est un peu frugal mais les croissants étaient chaud et le jus d'orange pressé."")]",http://www.lecosymontparnasse.com
1247,ChIJNZKKCsxx5kcRKI18uxbygPI,+33 1 43 20 93 50,"['lundi: Fermé', 'mardi: Fermé', 'mercredi: 11:30 – 23:00', 'jeudi: 11:30 – 23:00', 'vendredi: 11:30 – 23:00', 'samedi: 11:30 – 23:00', 'dimanche: 11:30 – 23:00']","[(1, ""De bonnes évaluations trompeuses :\nLes crêpes sont prêtes à l'avance et réchauffées donc pas bonnes (dures, cassantes et sans saveur)\nLes ingrédients qui accompagnent sont clairement de mauvaise qualité et en faible quantité (une tranche ridicule de saumon pour deux galettes sèches)\nMais le service est ultra rapide : en un quart d'heure on était dehors ! Il faut dire que les bancs en bois n'incitent pas à rester assis.\nTrès cher pour ce que ça vaut""), (5, ""La meilleure crêperie ! \nPas de réservation possible mais l'attente est très vite récompensée ! Des crêpes délicieuses, une double galette comme spécialité pour un repas délicieux, copieux et peu cher \nLe tout dans un décor authentique \nUne adresse de la rue du Montparnasse à ne surtout pas manquer  !""), (5, ""Très bonne crêperie. Breton moi-même je recommande. Très bonne recette crêpe ou galette bien servi. Seul bémol comme c'est une bonne adresse avec peu de place, c'est rapidement plein et donc un peu bruyant.""), (4, ""Les plats sont généreux à un prix raisonnable, avec les classiques des galettes. Les serveurs sont agréables. Un peu d'attente avant d'être installé. Pas besoin de réserver.\nPetit point négatif : on se sent à l'étroit à l'intérieur.""), (5, 'Super  top comme d habitude. Les crêpes  et galettes sont fondantes et croustillantes à  souhait. De véritables  crêpes et galettes bretonnes et copieuses. Et une chance pas d attente. Une place pour 2 s étant libérée')]",https://m.facebook.com/pages/La-Cr%C3%AAperie-de-Josselin/249926208460608
1248,ChIJnQYCfspx5kcR6PmGrHZrCNo,+33 1 43 20 29 50,"['lundi: 12:00 – 14:00, 19:00 – 22:30', 'mardi: 12:00 – 14:00, 19:00 – 22:30', 'mercredi: 12:00 – 14:00, 19:00 – 22:30', 'jeudi: 12:00 – 14:00, 19:00 – 22:30', 'vendredi: 12:00 – 14:00, 19:00 – 23:00', 'samedi: 12:00 – 14:00, 19:00 – 23:00', 'dimanche: 12:00 – 14:00, 19:00 – 22:30']","[(5, ""Une surprise  vraiment agréable. L'accueil rien à redire, sinon au top. Les plats succulents. Je vous conseille les couteaux en entrée,  sinon les moules sont savoureuses aussi. Je me suis laisse tenter par le bar,  et la tarte fine aux figues, à tomber !  Bon tout simplement""), (5, 'Excellent restaurant ! Plateau prestige fruits de mer à 89 € pour 2, très bien ! Service et accueil agréable.  Tout est frais. Mention spéciale pour le baba que vous imbibez  vous même avec du rhum clément ! Une très  bonne adresse à Paris près de Montparnasse.'), (5, ""J'ai passé une excellente soirée dans ce restaurant de poissons. D'abord une décoration aux couleurs turquoise et beige avec une ambiance très agréable et feutrée. Un personnel pointu, précis et très sympa 😀 du chef de file au voiturier.\nUne carte magnifique : fruits de mer, choucroute de mer, poissons. Des desserts à tomber.\nTout est magnifiquement préparé, superbement cuit.\nUn délice pour les papilles.\nBref un restaurant incontournable !""), (5, 'Un bon restaurant de poissons et fruits de mer. Décor chaleureux sans tomber dans les clichés du genre, service agréable, cuisines plutôt pas mal à la vue des tarifs plutôt contenus. Réservation conseillée. Baba au rhum en dessert très très généreux ! 😜'), (5, 'Génial. Le service était vraiment bien. Nous y sommes allés avec la fourchette et ça a été finalement une bonne surprise')]",http://vin-et-maree.restaurant/nos-restaurants/vin-maree-maine-montparnasse-14eme
1249,ChIJzSQaSyNy5kcR4PbVCM7OmX8,+33 1 55 75 08 00,"['lundi: 09:00 – 16:00, 18:00 – 23:00', 'mardi: 09:00 – 16:00, 18:00 – 23:00', 'mercredi: 09:00 – 16:00, 18:00 – 00:00', 'jeudi: 09:00 – 16:00, 18:00 – 00:00', 'vendredi: 09:00 – 16:00, 18:00 – 00:00', 'samedi: 16:00 – 00:00', 'dimanche: 11:00 – 18:00']","[(4, ""Cuisine raffinée, bon choix de vins italiens.\nBien que la salle soit grande, il vaut mieux arriver vers midi. C'est rapidement complet""), (5, ""Très bon restaurant, mais carte limité en choix. Sa localisation est bien, c'est un espace lumineux en journée et agréable en soirée. Les prix sont un peu élevé, sans pour autant être démesuré""), (1, ""Dégueulasse, milanaise complètement sec. Cadre sympa, boire un verre oui, manger a voir, de plus chère pour ce que c'est""), (5, ""Havre de paix avec beaucoup d'espace tout en préservant la confidentialité d'un déjeuner professionnel... comme l'intimité d'un moment perso... à déguster sans modération... fidèle client, J'ADORE!!!""), (5, 'Accueil adorable, même avec notre petit bonhomme de 2 ans. Plats délicieux')]",http://www.beaumarly.com/cafe-bibliotheque/accueil
1250,ChIJKceE-xhy5kcRCulqReHFCuM,+33 1 45 85 00 08,"['lundi: 06:00 – 01:30', 'mardi: 06:00 – 01:30', 'mercredi: 06:00 – 01:30', 'jeudi: 06:00 – 01:30', 'vendredi: 06:00 – 01:30', 'samedi: 07:00 – 01:30', 'dimanche: 07:00 – 01:30']","[(4, 'Cadre légèrement atypique et tellement sympathique. Produits frais. Très bonne cuisine pour tous les goûts. Qualité de l’accueil. Sans aucun doute une très bonne adresse quand on veut manger «\xa0typiquement parisien\xa0» loin de toutes les chaînes de restaurant. Merci pour cette agréable soirée. Nous reviendrons !'), (4, ""Le lieu est bien placé,   a la sortie du métro et juste avant d'aller dans le quartier de la grande Bibliothèque. Correct, de bons plats avec de bons produits.  Par contre le dimanche, .est vraiment dommage que le serveur ne surveille pas sa terrasse....""), (5, ""J'aime beaucoup cet endroit ! Les plats sont bons (et vraiment copieux), les desserts également ! L'accueil est très agréable à chaque fois on y va, je recommande !""), (3, 'Une bonne expérience. \nCarte sans grandes surprises et produits bien réalisés. \nUn rapport qualité prix correct.'), (5, ""Très bons petits plats, à un prix plutôt raisonnable étant donné l'emplacement et la qualité. Le service correct mais un peu expédié. Par contre c'est bruyant. 5 étoiles car c'est une bonne adresse à laquelle je reviendrai de temps en temps avec plaisir."")]",https://www.facebook.com/pages/Chez-Lili-et-Marcel/159236467435265
1251,ChIJf0JuNCBy5kcRaSfJNvQ1rXk,+33 1 45 32 13 94,"['lundi: 11:00 – 23:00', 'mardi: 11:00 – 23:00', 'mercredi: 11:00 – 23:00', 'jeudi: 11:00 – 23:00', 'vendredi: 11:00 – 23:00', 'samedi: 11:00 – 23:00', 'dimanche: 11:00 – 23:00']","[(5, 'Au top allez y .Meilleur kebab du quartier. J y vais régulièrement et service rapide garantie.'), (5, 'Excellente grillade service rapide et sympathique.'), (5, 'Endroit agréable, très bons doners ainsi que plats du jour.\nAdresse à conseiller.\nJamais déçu en 4 ans!'), (5, 'Très bon accueil, cuisine simple mais très fraîche et bon marché, j reviendrai'), (5, 'le manger qui présente est bon\n et professionnel\n surtout la propreté')]",
